ramz_code,ramz_id,ramz_link,bac_type_id,bac_type_name,university_id,university_name,table_specialization,table_institution,table_location,table_criteria,field_of_study,seven_percent,specialty,specialty_code,minimum_bac_average,program_description,duration,admission_requirements,formula_explanation,additional_requirements,notes,contact_info,historical_scores_2011,historical_scores_2012,historical_scores_2013,historical_scores_2014,historical_scores_2015,historical_scores_2016,historical_scores_2017,historical_scores_2018,historical_scores_2019,historical_scores_2020,historical_scores_2021,historical_scores_2022,historical_scores_2023,historical_scores_2024
10193,710193,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=710193,7,رياضة,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+Ang+F+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,تاريخ,10193,129.86,تاريخ سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.86
10194,110194,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110194,1,آداب,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+F+HG+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,جغرافيا,10194,84.0227,جغرافيا سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0227,86.5518,89.446
10194,210194,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210194,2,رياضيات,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+Ang+F+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,جغرافيا,10194,105.3216,جغرافيا سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10194,310194,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310194,3,علوم تجريبية,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+Ang+F+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,جغرافيا,10194,128.355,جغرافيا سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.6175,105.3216,111.598
10194,410194,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410194,4,إقتصاد وتصرف,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+F+HG+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,جغرافيا,10194,95.875,جغرافيا سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.355,133.01,131.635
10194,510194,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510194,5,العلوم التقنية,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+Ang+F+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,جغرافيا,10194,,جغرافيا سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.875,0.0,0.0
10194,610194,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610194,6,علوم الإعلامية,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+Ang+F+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,جغرافيا,10194,,جغرافيا سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10194,710194,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=710194,7,رياضة,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,جغرافيا,10194,,جغرافيا سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10195,110195,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110195,1,آداب,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+F+HG+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,فلسفة,10195,87.5744,فلسفة سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1575,87.5744,93.415
10195,210195,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210195,2,رياضيات,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+Ang+F+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,فلسفة,10195,98.2175,فلسفة سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.2175,0.0
10195,310195,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310195,3,علوم تجريبية,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+Ang+F+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,فلسفة,10195,108.6267,فلسفة سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.6267,103.8358,111.0619
10195,410195,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410195,4,إقتصاد وتصرف,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+F+HG+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,فلسفة,10195,93.6709,فلسفة سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5726,93.6709,100.022
10195,510195,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510195,5,العلوم التقنية,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+Ang+F+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,فلسفة,10195,,فلسفة سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0216
10195,610195,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610195,6,علوم الإعلامية,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+Ang+F+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,فلسفة,10195,,فلسفة سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10195,710195,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=710195,7,رياضة,01,جامعة تونس,المرحلة التحضيرية للعلوم الإنسانية,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,,FG+(A+Ang+F+PH)/4,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,فلسفة,10195,,فلسفة سنتان,سنتان,السن القصوى أقل من 20 سنة في غرة سبتمبر,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1165,0.0,0.0
11104,111104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=111104,1,آداب,02,جامعة تونس المنار,الإجازة في الإسبانية,المعهد العالي للعلوم الإنسانية بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اقتصاد وتجارة دولية,11104,91.2998,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.4334,91.2998,112.185
11104,211104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=211104,2,رياضيات,02,جامعة تونس المنار,الإجازة في الإسبانية,المعهد العالي للعلوم الإنسانية بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اقتصاد وتجارة دولية,11104,137.051,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.051,147.8794,0.0
11104,311104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311104,3,علوم تجريبية,02,جامعة تونس المنار,الإجازة في الإسبانية,المعهد العالي للعلوم الإنسانية بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اقتصاد وتجارة دولية,11104,130.5685,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5685,141.2454,134.456
11104,411104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=411104,4,إقتصاد وتصرف,02,جامعة تونس المنار,الإجازة في الإسبانية,المعهد العالي للعلوم الإنسانية بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اقتصاد وتجارة دولية,11104,95.1,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.7718,95.1,99.184
11104,511104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=511104,5,العلوم التقنية,02,جامعة تونس المنار,الإجازة في الإسبانية,المعهد العالي للعلوم الإنسانية بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اقتصاد وتجارة دولية,11104,104.716,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.515,129.0634,104.716
11104,611104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=611104,6,علوم الإعلامية,02,جامعة تونس المنار,الإجازة في الإسبانية,المعهد العالي للعلوم الإنسانية بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اقتصاد وتجارة دولية,11104,108.8982,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8982,123.4834,146.023
11104,711104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=711104,7,رياضة,02,جامعة تونس المنار,الإجازة في الإسبانية,المعهد العالي للعلوم الإنسانية بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اقتصاد وتجارة دولية,11104,,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12104,112104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=112104,1,آداب,04,جامعة قرطاج,الإجازة في الإسبانية,المعهد العالي للغات بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,تواصل الثقافات والسياحة,12104,82.7574,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0948,82.7574,96.48
12104,212104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=212104,2,رياضيات,04,جامعة قرطاج,الإجازة في الإسبانية,المعهد العالي للغات بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,تواصل الثقافات والسياحة,12104,137.6983,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.6983,0.0,145.873
12104,312104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=312104,3,علوم تجريبية,04,جامعة قرطاج,الإجازة في الإسبانية,المعهد العالي للغات بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,تواصل الثقافات والسياحة,12104,124.8851,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.8851,135.9114,126.581
12104,412104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=412104,4,إقتصاد وتصرف,04,جامعة قرطاج,الإجازة في الإسبانية,المعهد العالي للغات بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,تواصل الثقافات والسياحة,12104,92.623,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.3834,95.705,92.623
12104,512104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=512104,5,العلوم التقنية,04,جامعة قرطاج,الإجازة في الإسبانية,المعهد العالي للغات بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,تواصل الثقافات والسياحة,12104,96.5467,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5467,119.7973,112.329
12104,612104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=612104,6,علوم الإعلامية,04,جامعة قرطاج,الإجازة في الإسبانية,المعهد العالي للغات بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,تواصل الثقافات والسياحة,12104,132.675,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.8138,134.4776,132.675
12104,712104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=712104,7,رياضة,04,جامعة قرطاج,الإجازة في الإسبانية,المعهد العالي للغات بتونس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,تواصل الثقافات والسياحة,12104,112.928,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34104,134104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=134104,1,آداب,06,جامعة المنستير,الإجازة في الإسبانية,المعهد العالي للغات بالمكنين,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34104,85.1948,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1948,87.3399,112.928
34104,234104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=234104,2,رياضيات,06,جامعة المنستير,الإجازة في الإسبانية,المعهد العالي للغات بالمكنين,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34104,102.8117,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.8117,118.265,160.393
34104,334104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=334104,3,علوم تجريبية,06,جامعة المنستير,الإجازة في الإسبانية,المعهد العالي للغات بالمكنين,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34104,117.4505,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.2244,117.4505,135.2
34104,434104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=434104,4,إقتصاد وتصرف,06,جامعة المنستير,الإجازة في الإسبانية,المعهد العالي للغات بالمكنين,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34104,90.987,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.3367,97.4038,90.987
34104,534104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=534104,5,العلوم التقنية,06,جامعة المنستير,الإجازة في الإسبانية,المعهد العالي للغات بالمكنين,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34104,107.8079,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.8079,121.129
34104,634104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=634104,6,علوم الإعلامية,06,جامعة المنستير,الإجازة في الإسبانية,المعهد العالي للغات بالمكنين,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34104,107.895,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.895
34104,734104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=734104,7,رياضة,06,جامعة المنستير,الإجازة في الإسبانية,المعهد العالي للغات بالمكنين,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,34104,,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40104,140104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=140104,1,آداب,07,جامعة صفاقس,الإجازة في الإسبانية,كلية الآداب والعلوم الإنسانية بصفاقس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,40104,77.8966,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.2002,77.8966,79.907
40104,240104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=240104,2,رياضيات,07,جامعة صفاقس,الإجازة في الإسبانية,كلية الآداب والعلوم الإنسانية بصفاقس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,40104,122.33,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40104,340104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=340104,3,علوم تجريبية,07,جامعة صفاقس,الإجازة في الإسبانية,كلية الآداب والعلوم الإنسانية بصفاقس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,40104,122.33,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.33,126.3456,138.849
40104,440104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=440104,4,إقتصاد وتصرف,07,جامعة صفاقس,الإجازة في الإسبانية,كلية الآداب والعلوم الإنسانية بصفاقس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,40104,78.8625,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3286,78.8625,87.053
40104,540104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=540104,5,العلوم التقنية,07,جامعة صفاقس,الإجازة في الإسبانية,كلية الآداب والعلوم الإنسانية بصفاقس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,40104,111,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.2606,111.0,114.04
40104,640104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=640104,6,علوم الإعلامية,07,جامعة صفاقس,الإجازة في الإسبانية,كلية الآداب والعلوم الإنسانية بصفاقس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,40104,,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40104,740104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=740104,7,رياضة,07,جامعة صفاقس,الإجازة في الإسبانية,كلية الآداب والعلوم الإنسانية بصفاقس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,40104,,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50104,150104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=150104,1,آداب,08,جامعة قابس,الإجازة في الإسبانية,المعهد العالي للغات بقابس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,50104,85.8515,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.337,85.8515,99.665
50104,250104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=250104,2,رياضيات,08,جامعة قابس,الإجازة في الإسبانية,المعهد العالي للغات بقابس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,50104,,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.3761,0.0,0.0
50104,350104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=350104,3,علوم تجريبية,08,جامعة قابس,الإجازة في الإسبانية,المعهد العالي للغات بقابس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,50104,116.227,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.849,116.227,135.976
50104,450104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=450104,4,إقتصاد وتصرف,08,جامعة قابس,الإجازة في الإسبانية,المعهد العالي للغات بقابس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,50104,84.2749,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.2749,0.0,85.614
50104,550104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=550104,5,العلوم التقنية,08,جامعة قابس,الإجازة في الإسبانية,المعهد العالي للغات بقابس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,50104,,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50104,650104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=650104,6,علوم الإعلامية,08,جامعة قابس,الإجازة في الإسبانية,المعهد العالي للغات بقابس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,50104,106.567,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.567
50104,750104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=750104,7,رياضة,08,جامعة قابس,الإجازة في الإسبانية,المعهد العالي للغات بقابس,,FG+ESP,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اللغة والآداب والحضارة,50104,,"3 سنوات (آمد), إسبانية إجبارية",3 سنوات,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11105,111105,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=111105,1,آداب,02,جامعة تونس المنار,الإجازة في الإيطالية,المعهد العالي للعلوم الإنسانية بتونس,,FG+IT,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اقتصاد وتجارة دولية,11105,104.365,,3 سنوات (آمد),إيطالية إجبارية,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.1936,110.4595,104.365
11105,211105,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=211105,2,رياضيات,02,جامعة تونس المنار,الإجازة في الإيطالية,المعهد العالي للعلوم الإنسانية بتونس,,FG+IT,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اقتصاد وتجارة دولية,11105,115.865,,3 سنوات (آمد),إيطالية إجبارية,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.4129,123.1517,115.865
11105,311105,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311105,3,علوم تجريبية,02,جامعة تونس المنار,الإجازة في الإيطالية,المعهد العالي للعلوم الإنسانية بتونس,,FG+IT,الآداب واللغات والمراحل التحضيرية الأدبية,unknown,اقتصاد وتجارة دولية,11105,119.3945,,3 سنوات (آمد),إيطالية إجبارية,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.3945,134.905,133.172
